,x,y,holdout,city,lst_day_mean,lst_night_mean,lst_day_max,lst_night_max,ndvi_mean,alb_mean,svf_mean,dsm_sd,bldg,lcov_11,tree_mean,svf_max,nbdi_max,tree_max,dsm_mean,pdens_mean,tree_min
4593,180527.42286091,273557.50238596,103,phx,-4.5358159319141285,-2.540951828146312,-0.6658510020220092,1.4348415698936847,-0.1870717322430591,0.5506448541015532,0.8725747394667929,-0.4938268427798085,-1.3244401934818135,-0.19599360044667088,1.760318466546509,0.4609537304293189,0.4872310008358246,1.767406050702896,-1.1308067445337775,-0.9410056052432444,-0.04862412354377108
4594,181027.42286091,273557.50238596,103,phx,2.7022451315265745,2.279834935512085,1.2593580433826899,1.0885166492366878,-0.9044595605100592,0.9254098823162248,0.4602488943545624,-0.4625986027634469,0.4888315797602177,-0.19599360044667088,-0.4545451978373601,0.44946639941440014,0.427505612150041,0.4712385357670828,-1.1268808918606208,-0.18135135110758954,-0.04862412354377108
4595,181527.42286091,273557.50238596,103,phx,1.8418872000986752,1.1295802844868843,0.9033323475836994,-0.1524882946076076,-0.795557982182989,0.8793119578752651,0.2731495122927393,-0.36719025355384655,0.7762167594811897,-0.19599360044667088,-0.2090804662259248,0.4540512546725058,0.2841444458015737,1.767406050702896,-1.1041799571882251,1.621613356718494,-0.04862412354377108
4596,182027.42286091,273557.50238596,103,phx,1.7282891636753774,-0.4806761612836112,1.1112257190930992,-0.3563457164812149,-0.9052506424823932,1.2093589698023797,1.0627952905637448,-0.62591629124817,0.4825147760873302,-0.19599360044667088,0.18644893759281306,0.4591399434039475,2.9563043032794143,1.767406050702896,-1.1188907094036191,0.1330871357691355,-0.04862412354377108
4597,182527.42286091,273557.50238596,103,phx,1.1345833973391777,1.3061334865055798,0.9054228016770908,0.33789866828098525,-0.7739116478986847,1.6153870346182893,0.8653741733989682,-0.5881417541140378,0.6297903206557789,-0.19599360044667088,-0.0071285980565641985,0.4390371249943224,0.17222282482270407,1.767406050702896,-1.1013586368624402,0.5834839739936185,-0.04862412354377108
4598,183027.42286091,273557.50238596,103,phx,1.511038744657867,2.0205857558226867,0.6811834523184856,1.9005245532765829,-0.7631179527268229,0.9747846635085362,0.44102571357889947,-0.4989182614372818,1.0134401402787236,-0.19599360044667088,-0.314601264185685,0.3973199829081229,-0.1360570206125664,0.471238535792151,-1.0743742534374552,0.5322488428293851,-0.04862412354377108
4599,183527.42286091,273557.50238596,104,phx,-0.8989431354341235,0.5756529418060836,1.6005674550203963,2.03337138556239,-0.4901121407687597,1.1979747826425606,0.6474765884209944,-0.4818987174839874,-0.04481297283477336,-0.19599360044667088,0.5500380480141958,0.4636240305169262,0.06868441970911167,1.767406050702896,-1.0560555024449574,-0.3697011785674101,-0.04862412354377108
4600,184027.42286091,273557.50238596,104,phx,-8.036664940464327,-2.940685799285617,1.5413252064899865,0.5594906177427887,1.3180892783444411,-0.12492429710861755,0.8745346584860156,-0.6098634119875279,-1.0940006166828804,-0.19599360044667088,1.4805568454589366,0.2926744997513065,0.21493014306269892,1.767406050702896,-1.0495436264982525,-0.3893815492680784,-0.04862412354377108
4601,184527.42286091,273557.50238596,104,phx,0.9731445701940729,2.8360372139174785,0.3312383839685893,1.056843217837887,-0.5611833399624385,0.240123402227556,0.11077676837376896,-0.4163400366163648,0.3212951898203512,-0.19599360044667088,-0.5217081862912333,0.3933397343959256,0.4227385874319587,-0.7385178114578776,-1.0003458598934751,0.9542466262695292,-0.04862412354377108
4602,185027.42286091,273557.50238596,104,phx,3.625091995776472,3.1975566698323874,2.2768140980809903,2.6342281665721856,-1.1754435231461418,1.1228827337306069,0.6171349179301645,-0.44998163169636496,0.6830800756644271,-0.19599360044667088,-0.4430988739895463,0.4602987522153981,1.902161670018501,-0.7385178114578776,-0.981538455063722,-0.12420102465089257,-0.0486241235371651
4603,185527.42286091,273557.50238596,104,phx,3.843476121434371,1.4843203238668892,1.4049955555987026,0.5312160816229863,-0.8810516890975779,0.9567645240123192,0.6125764497283069,-0.5373982828553282,1.0351398493502628,-0.19599360044667088,-0.4531985715019927,0.4512298079643037,2.21159258722639,0.471238535792151,-0.9725441643912628,1.0114097292491335,-0.048624123539372094
4604,186027.42286091,273557.50238596,104,phx,3.868222320302074,1.854445825338388,1.3678404042381942,-0.15734058953481167,-0.7925437730985668,0.8806443942831715,0.5371029492677567,-0.5374649010382315,0.9015797468444268,-0.19599360044667088,-0.4895154004716894,0.36084269338722413,-0.2748197203516381,-0.7385178114578776,-0.9597671658136182,2.861906775888389,-0.048624123535768365
4605,186527.42286091,273557.50238596,104,phx,3.3364853380759736,1.3569159496334817,2.6647382920249783,1.04485743903048,-0.9377642461485214,1.0003731536592448,0.7577789667002989,-0.5640686243562795,-0.0993638918705598,-0.19599360044667088,-0.04988398419123154,0.4409012918782586,0.118536052533493,1.767406050702896,-0.9557945608688394,1.0917908096530826,-0.04862412354203409
4606,187027.42286091,273557.50238596,104,phx,4.0204150899829765,1.7207149255777878,1.97406446429369,0.26865428351298704,-0.8648020447954411,0.9806876378600484,0.5720187027643776,-0.529146840405353,0.8871473012725173,-0.19599360044667088,-0.21046917463071205,0.41188067977233134,-0.07020045224790916,1.767406050702896,-0.9403953721567284,2.4352516160024957,-0.04862412354377108
4607,187527.42286091,273557.50238596,105,phx,4.403420442565674,2.396968583583188,2.1072813222018,0.612862047184386,-0.938555537239275,0.7413795575004238,0.5149747587659336,-0.533209429032051,1.3227926509929866,-0.19599360044667088,-0.4934500742940484,0.4052805050631647,0.2187281262103258,-0.7385178114578776,-0.928551865717754,3.475468281784392,-0.04862412353778158
4608,188027.42286091,273557.50238596,105,phx,3.8271068908279706,2.84733691521739,1.3299070546289895,2.254864152895685,-0.9107017909095868,0.7401952064196566,0.604158178884324,-0.5387101185978409,0.6971626012314703,-0.19599360044667088,-0.4808044113676466,0.4175235731110312,-0.08058996045855485,-0.7385178114578776,-0.915461556807206,2.303498210694013,-0.048624123539372094
4609,188527.42286091,273557.50238596,105,phx,4.162159282885973,2.535252731249784,1.6673093983733906,2.0289425220459805,-0.9388227681184949,0.842131378322284,0.7463560450001231,-0.5583217424304374,0.43318060644819795,-0.19599360044667088,-0.4882108562095056,0.39117327049820455,1.0199771710632966,-0.7385178114578776,-0.9094182754806709,1.2520617337264073,-0.04862412354377108
